Seconds,Latitude,Longitude,Elevation,Data
2022-09-22T09:33:00.708989Z,51.539165742,-0.146234807,85787.6,4652.0
2022-09-22T09:33:01.708989Z,51.539156975,-0.146237052,85972.6,4651.19
2022-09-22T09:33:02.708989Z,51.539154188,-0.14623622,85299.4,4651.0
2022-09-22T09:33:03.708989Z,51.539150453,-0.146238084,85159.1,4659.118811881188
2022-09-22T09:33:04.708989Z,51.539146764,-0.146240482,85154.6,4661.0
2022-09-22T09:33:05.708989Z,51.539140109,-0.14624442,85140.3,4660.166666666667
2022-09-22T09:33:06.708989Z,51.539132324,-0.14624252,85156.8,4660.0
2022-09-22T09:33:07.708989Z,51.539124913,-0.146238065,85122.2,4664.68
2022-09-22T09:33:08.708989Z,51.539122558,-0.146224988,85086.1,4673.0
2022-09-22T09:33:09.708989Z,51.539120728,-0.146210698,85253.7,4675.514563106796
2022-09-22T09:33:10.708989Z,51.539116069,-0.146197498,85107.0,4680.0
2022-09-22T09:33:11.708989Z,51.539110242,-0.14618294,85022.3,4685.7
2022-09-22T09:33:12.708989Z,51.539103215,-0.14616814,84791.3,4695.0
2022-09-22T09:33:13.708989Z,51.539097412,-0.14615251,84481.4,4703.316831683168
2022-09-22T09:33:14.708989Z,51.539089773,-0.146139401,83801.2,4716.0
2022-09-22T09:33:15.708989Z,51.539081372,-0.146127469,83249.9,4718.702970297029
2022-09-22T09:33:16.708989Z,51.53907598,-0.146112239,83030.9,4723.0
2022-09-22T09:33:17.708989Z,51.539067361,-0.146099783,82900.7,4727.51
2022-09-22T09:33:18.708989Z,51.539059325,-0.146085594,82751.9,4734.0
2022-09-22T09:33:19.708989Z,51.539051978,-0.146068881,82731.4,4736.910891089109
2022-09-22T09:33:20.708989Z,51.539044562,-0.146053188,82777.0,4741.0
2022-09-22T09:33:21.708989Z,51.539036017,-0.146039641,82845.4,4744.831683168317
2022-09-22T09:33:22.708989Z,51.539026708,-0.146027298,82896.5,4750.0
2022-09-22T09:33:23.708989Z,51.539020053,-0.146013486,82995.4,4750.0
2022-09-22T09:33:24.708989Z,51.539009971,-0.146002862,82964.1,4759.313725490196
2022-09-22T09:33:25.708989Z,51.538999866,-0.145993087,83213.6,4760.0
2022-09-22T09:33:26.708989Z,51.538996186,-0.145976755,83188.8,4771.40594059406
2022-09-22T09:33:27.708989Z,51.538989957,-0.145962005,83345.7,4772.0
2022-09-22T09:33:28.708989Z,51.538979183,-0.145950199,83323.9,4772.97
2022-09-22T09:33:29.708989Z,51.538970013,-0.14593636,83507.5,4773.0
2022-09-22T09:33:30.708989Z,51.538960654,-0.145924105,83276.3,4784.762376237623
2022-09-22T09:33:31.708989Z,51.538953267,-0.145910926,83260.6,4785.0
2022-09-22T09:33:32.708989Z,51.538943486,-0.145898269,83248.0,4800.0
2022-09-22T09:33:33.708989Z,51.538931465,-0.145886667,83145.7,4800.0
2022-09-22T09:33:34.708989Z,51.538922103,-0.145876921,83072.2,4814.0
2022-09-22T09:33:35.708989Z,51.538914017,-0.145863172,83195.0,4814.12
2022-09-22T09:33:36.708989Z,51.538907039,-0.145848745,82929.8,4820.0
2022-09-22T09:33:37.708989Z,51.538900876,-0.145834635,82697.9,4819.96
2022-09-22T09:33:38.708989Z,51.538896489,-0.14581731,82843.7,4819.0
2022-09-22T09:33:39.708989Z,51.538892757,-0.1457976,83223.6,4819.0
2022-09-22T09:33:40.708989Z,51.538888684,-0.145779409,83258.7,4825.72
2022-09-22T09:33:41.708989Z,51.538885531,-0.145760138,83404.2,4831.0
2022-09-22T09:33:42.708989Z,51.538880985,-0.145743259,83077.4,4834.99
2022-09-22T09:33:43.708989Z,51.538876844,-0.145724177,82828.2,4838.0
