Seconds,Latitude,Longitude,Elevation,Data
2022-09-22T09:45:10.708989Z,51.540145115,-0.147922437,86957.3,2093.2772277227723
2022-09-22T09:45:11.708989Z,51.540133434,-0.147915667,87005.7,2093.0
2022-09-22T09:45:12.708989Z,51.540122252,-0.147906303,86830.6,2095.970297029703
2022-09-22T09:45:13.708989Z,51.540109958,-0.147900356,86766.5,2097.0
2022-09-22T09:45:14.708989Z,51.540098642,-0.147889966,86630.4,2099.2574257425745
2022-09-22T09:45:15.708989Z,51.540087781,-0.147877428,86508.1,2100.0
2022-09-22T09:45:16.708989Z,51.54007679,-0.147866625,86385.5,2103.0495049504952
2022-09-22T09:45:17.708989Z,51.540065842,-0.147855876,86337.9,2104.0
2022-09-22T09:45:18.708989Z,51.540053144,-0.147849698,86478.2,2100.089108910891
2022-09-22T09:45:19.708989Z,51.54003608,-0.147860761,87414.2,2099.0
2022-09-22T09:45:20.708989Z,51.540025897,-0.147853449,87523.8,2099.29702970297
2022-09-22T09:45:21.708989Z,51.540017661,-0.147840597,87723.7,2100.0
2022-09-22T09:45:22.708989Z,51.540010497,-0.147829499,88146.0,2100.0
2022-09-22T09:45:23.708989Z,51.540007743,-0.147815864,88449.5,2100.0
2022-09-22T09:45:24.708989Z,51.540008886,-0.147800373,88700.1,2099.0495049504952
2022-09-22T09:45:25.708989Z,51.540010303,-0.147784256,88915.5,2097.0
2022-09-22T09:45:26.708989Z,51.540012391,-0.147765906,89064.7,2096.6633663366338
2022-09-22T09:45:27.708989Z,51.540015577,-0.147746989,89111.8,2096.0
2022-09-22T09:45:28.708989Z,51.54001733,-0.147729817,89334.6,2093.714285714286
2022-09-22T09:45:29.708989Z,51.540018855,-0.147710824,89589.3,2089.0
2022-09-22T09:45:30.708989Z,51.540019606,-0.147692726,90008.6,2085.792079207921
2022-09-22T09:45:31.708989Z,51.54001889,-0.147673189,90567.2,2080.0
2022-09-22T09:45:32.708989Z,51.540018325,-0.147651835,91208.4,2078.4950495049507
2022-09-22T09:45:33.708989Z,51.540018777,-0.147629846,91835.8,2076.0
